468,3,1,cholera
468,3,2,diarrhoea
468,3,2,diarrhoea or vomiting
468,3,7,for 48 hours
469,1,1,cholera
469,1,4,rehydration salts
469,1,4,intravenous fluids
469,1,4,antibiotics
469,1,5,clean water supplies can be restored
470,1,1,cholera
470,1,2,hydration
470,1,2,purging
470,1,4,antibiotic
471,1,1,typhus
471,1,2,headaches
471,1,2,lethargy and stomach discomfort
471,1,2,and sometimes a rash
471,1,4,vaccination
471,1,4,antiobiotics
471,1,8,food and water-borne bacteria
471,2,1,cholera
471,2,2,diarrhoea
471,2,2,vomiting
471,2,4,to replace the water and salts
471,2,4,rehydration salts
471,3,1,ebola
471,3,5,wearing personal protective equipment
471,3,7,about a month after
471,3,7,about five weeks after
471,3,8,virus
472,1,1,ebola
472,1,2,joints and eyes
472,1,7,through the remainder of their life
472,2,1,ebola
472,2,7,61 days after
472,2,7,between 2 to 21 days
472,2,8,virus
473,1,1,malaria
473,1,4,antimalarial medicines
473,1,4,the�tablets
473,2,1,malaria
473,2,4,antimalarial medication
473,2,8,mosquitoes
473,3,1,malaria
473,3,4,antimalarial tablets
473,3,7,days and weeks after
473,3,7,last 12 months
474,1,1,typhus
474,1,7,1 to 2 weeks
474,1,8,unsanitary conditions
474,2,1,typhus
474,2,7,each year
474,2,7,annually
474,3,1,typhus
474,3,2,fever
474,3,2,severe headaches
474,3,4,antibiotics
474,3,4,narcotic pain reliever
474,3,4,antibiotic therapy
475,1,1,cholera
475,1,2,diarrhea
475,1,4,rehydration treatment
475,1,7,18 hours to several days
475,2,1,cholera
475,2,4,vaccine
475,2,5,proper sanitation methods and common precautions
475,2,7,a maximum of up to six months
475,3,1,cholera
475,3,2,watery diarrhea
475,3,5,proper sanitation measures
475,3,8,flagella propellers
475,3,8,cholera bacteria
476,1,1,ebola
476,1,7,last year
476,1,7,1976
476,2,1,ebola
476,2,6,2014
476,2,7,last century
476,2,8,virus
476,3,1,ebola
476,3,2,hair loss
476,3,2,fatigue
476,3,2,headaches
476,3,2,eye and liver inflammation
476,3,2,sensory changes
476,3,2,weakness
476,3,7,monthslong
476,3,7,few days or a couple of weeks
477,1,1,malaria
477,1,4,medicine choices are limited
477,1,5,should not travel to an area where she could get p. falciparum malaria
478,1,1,malaria
478,1,2,hypoglycemia
478,1,2,seizures
478,1,2,severe anemia
478,1,2,renal failure
478,1,2,pulmonary edema
478,1,2,jaundice
479,1,1,malaria
479,1,4,appropriate antimalarial
479,1,4,highest possible level of clinical care
480,1,1,typhus
480,1,8,rats to fleas to humans
480,1,8,bacteria
480,2,1,typhus
480,2,8,bacteria
480,2,8,rickettsia prowazekii
481,1,1,typhus
481,1,2,high fever
481,1,2,with chills and headache
481,1,2,fever
481,1,2,headache
481,1,2,muscle ache and pains
481,1,2,cough
481,1,2,abdominal pain
481,1,2,nausea and vomiting
481,1,2,diarrhea
482,1,1,cholera
482,1,2,diarrhea and dehydration
482,1,7,in a matter of hours
482,1,8,bacterial
483,1,1,cholera
483,1,2,mild diarrhea
483,1,4,requiring treatment at a health center
483,1,8,vibrio cholerae o1
484,1,1,cholera
484,1,7,5 days
484,1,7,7 days after discharge
485,1,1,ebola
485,1,2,high fever
485,1,2,headache
485,1,2,abdominal pain
485,1,2,diarrhea
485,1,2,vomiting
485,1,2,macular rash
485,1,6,34639
485,1,7,after 15 years
485,1,8,ebola virus
486,1,1,ebola
486,1,2,sudden onset of fever
486,1,2,feeling weak
486,1,2,muscle pain
486,1,2,headaches and a sore throat
486,1,2,rashes
486,1,2,red eyes
486,1,2,hiccups
486,2,1,ebola
486,2,4,supportive therapy
486,2,4,maintaining their oxygen status and blood pressure
486,2,5,proper protective clothing
487,1,1,cholera
487,1,2,purging diarrhoea and copious vomiting
487,1,2,cramps afflicted legs
487,1,2,arms
487,1,2,abdomen and back
487,1,7,longer than five days and sometimes less than one
487,2,1,typhus
487,2,2,headache and general pains
487,2,2,chills and fevers
487,2,7,1833
488,1,1,typhus
488,1,2,headache and high temperature (fever
488,1,4,antibiotics
488,1,8,germ (bacterium) salmonella typhi
8,1,1,ebola
8,1,4,zmapp
8,1,7,first
9,1,1,ebola
9,1,7,tuesday
9,1,7,today
9,1,7,thursday
9,1,8,virus
10,1,1,ebola
10,1,4,zmapp
10,1,7,first
10,1,7,thursday
10,1,8,virus
9,2,1,ebola
9,2,7,first
9,2,7,after
9,2,8,virus
9,2,1,ebola
9,2,4,maintain their blood pressure
9,2,4,supportive care to keep them hydrated
9,2,8,bodily fluids
11,1,1,ebola
11,1,7,current
11,2,1,ebola
11,2,7,after several weeks
11,2,7,wednesday
11,2,7,first
11,2,8,virus
11,3,1,ebola
11,3,2,fever and flu-like symptoms
11,3,2,followed by gastrointestinal illness and hemorrhaging
11,3,2,vomited blood
11,3,4,neurological medication
11,3,2,peripheral neuropathy -- numbness and tingling -- in her feet
11,3,2,nerve pain
11,3,7,seventh
11,4,1,ebola
11,4,4,zmapp
11,4,4,immune globulins from blood plasma of a healthy person
11,5,1,ebola
11,5,5,stay hydrated
12,1,1,ebola
12,1,7,july
12,2,1,ebola
12,2,7,first
13,1,7,while
13,1,7,first
13,1,8,virus
13,2,8,virus
14,1,4,zmapp
14,1,7,tuesday
14,1,7,thursday
14,1,7,three weeks
14,2,7,as of now
14,2,7,during
14,2,7,longer
14,3,4,zmapp
14,3,7,at the moment
14,3,8,virus
15,1,7,first
15,1,7,minute
15,1,7,ninth day
15,1,7,thursday
15,1,8,virus
16,1,7,this week
16,1,7,thursday
16,1,7,no longer
16,1,8,virus
18,1,4,zmapp
18,1,7,first
18,1,8,virus
20,1,2,vomiting
20,1,4,blood transfusion
20,1,7,few days later
20,2,7,first
20,2,8,virus
30,1,7,now
30,1,7,thursday
30,1,8,virus
30,2,8,virus
31,1,7,on august 21
113,2,1,ebola
113,2,6,2014
113,2,7,first
113,3,1,ebola
113,3,6,2014
113,3,7,first
113,4,1,ebola
113,4,6,2014
113,4,7,first
114,1,1,ebola
114,1,6,2014
114,1,7,first
116,1,1,ebola
116,1,6,2014
116,1,7,first
116,2,1,ebola
116,2,6,2014
116,2,7,first
116,3,1,ebola
116,3,6,2014
116,3,7,first
116,4,1,ebola
116,4,6,2014
116,4,7,first
116,5,1,ebola
116,5,6,2014
116,5,7,first
116,6,1,ebola
116,6,6,2014
116,6,7,first
134,1,1,malaria
134,1,2,flu-like infection from p. falciparum is similar to infection from p. vivax
134,1,2, p. malariae
134,1,2,and p. ovale
134,2,1,malaria
134,2,2,dry (nonproductive) cough.muscle or back pain or both.enlarged spleen
134,3,1,malaria
134,3,2,cycle of symptoms is also one of the major signs that you are infected with malaria
134,3,8,malaria
134,4,1,malaria
134,4,2,fever.chills.headache.sweats.fatigue.nausea and vomiting
134,4,8,bacteria
136,1,1,malaria
136,1,2,fever and chills
136,1,2,headaches
136,1,2,nausea and vomiting
136,1,2,general weakness and body aches
82,1,1,ebola
82,1,2,contaminated with the blood or body fluids of a person sick with ebola
82,1,8,fluids
82,2,1,ebola
82,2,2,fever
82,2,8,ebola virus
82,3,1,ebola
82,3,2,fever
82,3,4,irreversible shock
82,3,5,specific therapies
82,3,7,within 21 days
82,3,8,ebola virus
82,4,1,ebola
82,4,2,flu like symptoms
82,4,6,2014-2015
82,4,8,ebola virus
82,5,1,ebola
82,5,3,simple diagnostic test
82,5,5,accelerate interruption of virus
83,1,1,ebola
83,1,3,rapid point-of-care diagnostic tests
83,1,8,ebola virus
83,2,1,ebola
83,3,1,ebola
83,3,5,biosafety requirements beyond the wearing of personal protective equipment
83,3,2,fever
83,4,1,ebola
83,4,3,regulatory assessment
83,4,4,independent review
83,5,1,ebola
83,5,2,fever
83,5,2,nausea and diarrhea
83,5,8,ebola virus
84,1,1,ebola
84,1,8,ebola virus
84,2,1,ebola
84,2,2,illness
84,2,3,tests for ebola
84,2,4,antibodies are produced by the body’s counterattack on the virus
84,3,1,ebola
84,3,2,fever
84,3,3,rt-pcr
84,3,8,bits of rna
84,4,1,ebola
84,4,3,pcr tests are notorious for cross-contamination errors
84,4,8,ebola virus
84,5,1,ebola
84,5,3,test an ebola vaccine on a person
85,1,1,ebola
85,1,4,as a rule of thumb with other diseases
85,1,8,zaire ebolavirus (zebov
85,2,1,ebola
85,2,3,condone inoculating people with ebola to test a vaccine without significant evidence of vaccine effectiveness
85,2,4,vaccination may not produce antibodies or actually yield individual immunity
85,2,8,ebola virus
85,3,1,ebola
85,3,3,zebov
85,4,1,ebola
85,4,3,detects the presence of pathogens
85,4,4,immune system releases antibodies to identify and neutralize pathogens
85,4,8,virus
85,5,1,ebola
85,5,3,holy grail
85,5,8,virus
86,1,1,ebola
86,1,3,rapid test strips
86,1,8,ebola virus
88,1,1,ebola
88,1,3,next-generation sequencing machines
88,2,1,ebola
88,2,3,medical tricorder
88,2,8,variety of diseases
88,3,1,ebola
88,3,3,holi grail
88,4,1,ebola
88,4,3,genekam biotechnology ag manufactures a number of kits for zoonostic pathogens
88,4,8,ebola virus
103,1,1,ebola
103,1,3,reebov antigen rapid test kit
103,1,8,ebola virus
103,2,1,ebola
103,2,3,nucleic acid – the test detects the ebola
103,2,8,ebola virus
104,3,1,ebola
104,3,5,virus-free may become infected
104,3,8,ebola virus
104,1,1,ebola
104,1,2,fever
104,1,5,clinics either converting to ebola holding centres or closing altogether
104,2,1,ebola
104,2,3,reebov antigen rapid test kit
104,2,8,ebola virus
300,1,1,ebola
300,1,5,careful hygiene
300,2,1,ebola
300,2,5,wear appropriate personal protective equipment (ppe
300,2,8,ebola virus
301,1,1,ebola
301,1,5,wash your hands frequently
301,1,7,before
301,2,1,ebola
301,2,5,avoid bush meat
301,2,7,later
301,3,1,ebola
301,3,5,wear protective clothing
302,1,1,ebola
302,1,2,wrecks the immune system
302,1,2,causes heavy bleeding inside the body
302,1,7,after
302,2,6,nov. 15
302,2,7,on nov. 15
303,1,5,antimalarial drug
304,1,1,malaria
304,1,5,avoiding mosquito bites
304,1,8,mosquito bites
305,1,1,malaria
305,1,5,antimalarials
305,1,7,after
306,1,1,malaria
306,1,5,protecting yourself against mosquito bites
306,1,8,mosquito bites
306,2,1,malaria
306,2,5,using air conditioning and electric fans
307,1,1,malaria
307,1,8,malaria parasites
308,1,1,malaria
308,1,2,high fever
308,1,2,chills
308,1,8,bite by an infected mosquito
309,1,1,epidemic typhus
309,1,5,vaccine
309,1,7,during the second world war
309,2,1,typhus
309,2,5,maintaining personal hygiene
309,2,8,lice
310,1,5,immunization
310,1,8,lice
17,1,1,onset of symptoms
17,1,2,onset of fever fatigue
17,1,2,muscle pain
17,1,2,headache
17,1,2,sore throat
17,1,2,vomiting
17,1,2,diarrhea
17,1,2,symptoms of impaired kidney and liver function
17,1,2,internal and external bleeding
17,1,2,low white blood cell and platelet counts
17,1,2,elevated liver enzymes
17,1,7,2 to 21 days
17,1,3,laboratory findings
17,2,8,contact with the blood
34,3,1,2 to 21 days
34,3,7,2 to 21 days
34,3,2,not contagious during the incubation period
34,4,5,prompt medical care is essential
34,4,5,reported to the nearest health unit
37,5,1,2 to 21 days
37,5,7,2 to 21 days
37,5,2,patient is contagious during the incubation period depends on the virus
37,6,7,21 days
42,7,1,2 to 21 days
42,7,7,2 to 21 days
42,7,7,second week of infection
42,7,2,multiple organ failure
42,7,2,nausea
42,7,2,organ failure
42,7,2,high mortality rate
42,7,2,diarrhea
42,7,2,hypovolemic shock
42,7,2,internal and external bleeding
42,7,2,intense pain
42,8,7,1976
43,9,1,2 to 21 days
43,9,7,2 to 21 days
43,9,7,4 to 10 days
43,9,7,greater than 21 days
43,10,1,dead bodies remain infectious
43,10,6,2014 outbreak
46,11,1,60–150 days
46,11,7,begin an average
46,11,7,range
46,12,1,anti-hbs also develops
184,1,1,malaria
184,1,4,appropriate antimalarial
184,1,4,highest possible level of clinical care
185,1,1,typhus
185,1,8,rats to fleas to humans
185,1,8,bacteria
185,2,1,typhus
185,2,8,bacteria
185,2,8,rickettsia prowazekii
186,1,1,typhus
186,1,2,high fever
186,1,2,with chills and headache
186,1,2,fever
186,1,2,headache
186,1,2,muscle ache and pains
186,1,2,cough
186,1,2,abdominal pain
186,1,2,nausea and vomiting
186,1,2,diarrhea
186,1,1,cholera
186,1,2,diarrhea and dehydration
186,1,7,in a matter of hours
186,1,8,bacterial
187,1,1,cholera
187,1,2,mild diarrhea
187,1,4,requiring treatment at a health center
187,1,8,vibrio cholerae o1
369,1,1,ebola
369,1,6,oct. 28
369,1,7,today
369,2,1,ebola
369,2,7,first
370,1,2,sudden onset of fever fatigue
370,1,2,muscle pain
370,1,2,headache
370,1,2,sore throat
370,1,2,vomiting
370,1,2,diarrhoea
370,1,2,rash
370,1,2,impaired kidney
370,1,2,liver function
370,1,2,both internal and external bleeding
370,1,2,low white blood cell and platelet counts
370,1,2,elevated liver enzymes
370,1,6,2 to 21 days
370,1,7,first
371,1,1,ebola
371,1,6,one to two weeks
371,1,7,a few week recovery time
371,1,8,ebola virus
371,2,1,ebola
371,2,7,for weeks
371,3,1,ebola
371,3,2,high fever
371,3,2,headaches
371,3,2,weakness
371,3,6,march
371,3,7,first
371,4,2,fever
371,4,2,diarrhea
371,4,2,vomiting
371,4,2,bleeding
371,4,6,10 days
371,4,7,with 10 days spent
372,1,1,malaria
372,1,7,in a week to a month (or longer
372,1,8,malaria-infected mosquito
373,1,1,malaria
374,1,1,malaria
374,2,1,malaria
374,2,6,couple of days
374,2,7,within a couple of days
374,2,8,p. falciparum
375,1,1,malaria
375,1,2,damage to his kidneys
375,1,3,blood smear
375,1,4,antimalarial drugs
375,1,6,six months
375,1,7,approximately six months
375,1,8,plasmodium falciparum
376,1,1,malaria
376,1,8,plasmodium
376,2,1,malaria
376,2,8,plasmodium
377,1,1,typhus
377,1,4,antibiotics
377,2,1,typhus
377,2,6,2 weeks
377,2,7,last 2 weeks
377,3,2,fatigue
377,3,2,lack of stamina
377,3,2,nervous and mental symptoms
377,3,6,2 weeks
377,3,7,within 2 weeks
378,1,1,scrub typhus
378,1,4,antibiotics
378,1,6,one to two days
378,1,7,first few days
379,1,4,antibiotics
379,1,6,1 week
379,1,7,from 1 week to several weeks
379,2,2,severe headache
379,2,2,muscle pain
379,2,2,chills
379,2,2,fever
379,2,2,confusion
379,2,2,rash that appears first on the wrists and ankles before spreading
379,3,1,jaundice
379,3,2,yellowing of the skin
379,3,2,and sometimes the whites of the eyes
379,3,2,disease of the liver or certain blood disorders
379,3,8,buildup in the body of bilirubin
380,1,1,cholera
380,1,6,three and six days
380,1,7,between three and six days
381,1,1,cholera
381,1,6,3 to 6 days
381,1,7,in 3 to 6 days
382,1,1,cholera
382,1,6,a week
382,1,7,within a week
383,1,1,cholera
384,1,1,cholera
384,1,4,prompt fluid and electrolyte replacement
384,1,6,three to six days
384,1,7,today
384,2,1,cholera
384,2,5,establish good sanitation and wastetreatment systems
384,3,1,cholera
384,3,8,v. cholerae bacteria
385,1,1,ebola
385,1,5,develop antibodies that last for at least 10 years
385,1,6,10 years
385,1,7,at least 10 years
386,1,1,ebola
386,1,7,requires months
386,1,8,ebola virus
387,1,1,ebola
387,1,2,fever
387,1,2,vomiting
387,1,6,oct. 17
387,1,7,on oct. 17
388,1,1,ebola
388,1,2,multiorgan failure
388,1,7,second week
388,1,8,ebola virus
389,1,1,ebola
389,1,7,after
389,2,6,oct.22
389,2,7,on oct. 22
389,3,1,ebola
471,1,1,typhus
471,1,2,headaches
471,1,2,lethargy and stomach discomfort
471,1,2,and sometimes a rash
471,1,4,vaccination
471,1,4,antiobiotics
471,1,8,food and water-borne bacteria
471,2,1,cholera
471,2,2,diarrhoea
471,2,2,vomiting
471,2,4,to replace the water and salts
471,2,4,rehydration salts
471,3,1,ebola
471,3,5,wearing personal protective equipment
471,3,7,about a month after
471,3,7,about five weeks after
471,3,8,virus
472,1,1,ebola
472,1,2,joints and eyes
472,1,7,through the remainder of their life
472,2,1,ebola
472,2,7,61 days after
472,2,7,between 2 to 21 days
472,2,8,virus
473,1,1,malaria
473,1,4,antimalarial medicines
473,1,4,the tablets
473,2,1,malaria
473,2,4,antimalarial medication
473,2,8,mosquitoes
473,3,1,malaria
473,3,4,antimalarial tablets
473,3,7,days and weeks after
473,3,7,last 12 months
474,1,1,typhus
474,1,7,1 to 2 weeks
474,1,8,unsanitary conditions
474,2,1,typhus
474,2,7,each year
474,2,7,annually
474,3,1,typhus
474,3,2,fever
474,3,2,severe headaches
474,3,4,antibiotics
474,3,4,narcotic pain reliever
474,3,4,antibiotic therapy
475,1,1,cholera
475,1,2,diarrhea
475,1,4,rehydration treatment
475,1,7,18 hours to several days
475,2,1,cholera
475,2,4,vaccine
475,2,5,proper sanitation methods and common precautions
475,2,7,a maximum of up to six months
475,3,1,cholera
475,3,2,watery diarrhea
475,3,5,proper sanitation measures
475,3,8,flagella propellers
475,3,8,cholera bacteria
476,1,1,ebola
476,1,7,last year
476,1,7,1976
476,2,1,ebola
476,2,6,2014
476,2,7,last century
476,2,8,virus
476,3,1,ebola
476,3,2,hair loss
476,3,2,fatigue
476,3,2,headaches
476,3,2,eye and liver inflammation
476,3,2,sensory changes
476,3,2,weakness
476,3,7,monthslong
476,3,7,few days or a couple of weeks
337,1,1,ebola
337,1,2,blood clotting
337,1,2,hemorrhaging
337,1,2,release proteins that dampen down the immune system response
337,1,8,ebola virus
338,1,2,small blood clots
338,1,2,blood thickens and the blood flow slows down
339,1,1,ebola
339,1,2,infects the body’s dendritic cells
339,1,7,first
339,1,8,interferon
339,2,1,ebola
339,2,2,killing off the body’s t-lymphocyte cells
339,2,8,aids virus
340,1,1,ebola
340,1,2,necrosis
340,1,2,liver bulges up and turns yellow
340,1,2,kidneys becomes jammed with blood clots and dead cells
340,1,2,blood becomes toxic with urine
340,1,2,spleen turns into a single huge
340,1,2,hard blood clot the size of a baseball
340,1,2,the intestines may fill up completely with blood
340,1,2,the testicles bloat up and turns black-and-blue
340,1,2,the semen goes hot with ebola
340,1,2,and the nipples may bleed
340,1,2,the labia turn blue
340,1,2,livid
340,1,2,and protrusive
340,1,2,and there may be massive vaginal bleeding
340,1,2,red eyes and a bloody nose
340,2,1,ebola
340,2,2,blood clots
340,2,2,decreased blood flow
340,2,2,red spots on the skin
340,2,8,ebola virus
340,3,2,virus attacks the connective tissue and reproduces at an extremely fast rate in the collagen
341,1,1,malaria
341,1,2,fever and chills
341,1,2,obstruct capillaries and postcapillary venules
341,1,2,leading to local hypoxia and the release of toxic cellular products
341,1,2,of the microcirculation in the brain cerebral malaria
341,1,8,cytokines
342,1,2,impeding the flow of blood to critical organs
342,1,8,malarial parasite
342,2,8,infected mosquito’s bite
343,1,1,falciparum malaria
343,1,2,blood cells to become very ""sticky
343,1,2,fever
343,1,2,red blood cells are destroyed
343,1,2,spleen becomes enlarged
343,1,2,may be brain damage
343,1,2,leading to coma and convulsions
343,1,2,kidneys and liver may fail
343,1,7,hours of the first symptoms
344,1,1,malaria
344,1,8,malaria parasites
344,2,1,malaria
344,2,2,clogging blood vessels and rupturing blood cells
344,2,8,female mosquito
344,3,1,malaria
344,3,4,chloroquine aralen
344,3,6,three days
344,3,7,for three days
345,1,1,endemic typhus
345,1,2,multisystem vasculitis
345,1,8,infected louse faeces
346,1,1,typhus
346,1,2,severe headache
346,1,2,nonproductive cough
346,1,2,nausea
346,1,2,muscle aches
346,1,2,chest pain
346,1,2,sudden onset of chills
346,1,2,extreme fatigue
346,1,2,delirium and stupor
346,1,2,rash may appear on the trunk
346,1,6,4 to 7 days
346,1,7,around 4 to 7 days
346,1,8,flea bite
346,2,1,scrub typhus
346,2,2,black
346,2,2,crusted bite
346,2,2,tender lymph nodes
346,2,2,eye pain and redness
346,2,2,short-term rash
346,3,1,typhus
346,3,2,rash
346,3,2,lymph nodes may be enlarged
346,3,2,signs of delirium or stupor
346,3,2,constipation
346,3,2,pneumonia
346,3,2,enlargement of the liver or spleen
346,3,2,kidney damage
346,3,2,slowed heartbeat
347,1,1,typhoid
347,1,2,sustained and systemic fever
347,1,2,severe headache
347,1,2,nausea
347,1,2,loss of appetite
347,1,2,constipation or diarrhea
347,1,2,enlargement of the spleen
347,1,2,possible development of meningitis
347,1,2,general malaise
347,1,8,s. typhi
347,2,1,typhoid fever
347,2,8,s. typhi
347,3,8,s. typhi
348,1,2,secretion of fluid and electrolytes into the lumen of the small intestine
348,1,8,v cholerae o139
348,2,8,v cholerae o1
348,3,2,fluid loss
348,3,2,severe diarrhea
348,3,2,loss of bicarbonate
349,1,1,cholera infantum
349,1,2,erythematous inflammation
349,1,2,catarrh
349,1,2,excoriations
349,1,2,ulceration
349,1,7,during their second summer
349,2,2,cerebral symptoms
349,2,7,later stage
349,3,1,cholera infantum
349,3,2,cerebral symptoms
349,3,2,dilated pupils
349,3,2,hot head
349,3,2,cold extremities
349,3,2,drowsiness
349,3,4,single dose of belladonna
349,4,1,cholera infantum
349,4,2,precursory diarrhœa
349,4,2,sleepiness
350,1,2,fever
350,1,2,diarrhea
350,1,2,dark or bloody feces
350,1,2,vomiting blood
350,1,2,red eyes due to distention and hemorrhage of sclerotic arterioles
350,1,2,petechia
350,1,2,maculopapular rash
350,1,2,purpura
350,1,2,gastrointestinal bleeding from the mouth and rectum
350,1,2,internal and external hemorrhage from orifices
350,1,2,such as the nose and mouth
350,1,2,bleeding in the brain can lead to severe depression
350,1,2,seizures and delirium
350,1,7,initial
350,2,1,ebola
350,2,2,no depresses the mitochondrial membrane potential
350,2,2,causing apoptosis in nearby natural killer cells
350,2,7,early
350,2,8,infected macrophages release increased amounts of nitric oxide
351,1,1,ebola
351,1,2,inflammation of the throat
351,1,2,conjunctivitis
351,1,2,abdominal pains
351,1,2,vomiting
351,1,7,development stage
351,1,8,ebola virus
351,2,1,maculopapular rash
351,2,2,severe damage to the skin
351,3,2,hemorrhaging
351,3,2,blood clotting
351,4,2,connective tissues that are rapidly multiplying in collagen
351,5,1,ebola
351,5,2,renal failure
351,5,2,loss of blood
351,5,8,ebola virus
739,1,1,cholera
739,1,2,watery diarrhea
739,1,2,vomiting
739,1,2,and leg cramps
739,1,2,rapid loss of body fluids leads to dehydration and shock
739,1,8,vibrio cholerae
740,1,1,ebola
740,1,8,ebola virus
740,2,1,cholera
740,2,2,watery diarrhea
740,2,2,vomiting
740,2,2,and leg cramps. in these people
740,2,2,rapid loss of body fluids leads to dehydration and shock
740,2,8,cholera bacterium
740,3,1,cholera
740,3,2,diarrhea
740,3,2,vomiting
740,3,2,watery diarrhea
740,3,2,and leg cramps
740,3,5,prepackaged mixture of sugar and salts to be mixed with water
740,3,8,vibrio cholerae
741,1,1,ebola
741,1,5,avoid nonessential travel
742,1,1,ebola
742,1,5,avoid nonessential travel
743,1,1,ebola
743,1,5,avoid nonessential travel
743,2,1,ebola
743,2,5,infection prevention and control; diagnosing
744,1,1,ebola
744,1,5,avoiding contact with the blood and body fluids of people who are sick
744,2,1,ebola
744,2,2,severe headache
744,2,2,fatigue (feeling very tired
744,2,2,muscle pain
744,2,2,vomiting
744,2,2,diarrhea
744,2,2,stomach pain
744,2,2,or unexplained bleeding or bruising
744,2,5,avoiding contact with the blood and body fluids of people who are sick
744,2,8,zaire
744,3,1,ebola
744,3,5,avoiding contact with the blood and body fluids of people who are sick
744,3,8,zaire
745,1,1,ebola
745,1,8,caring for an ill person
745,2,1,ebola
745,2,8,ebola virus
745,3,1,ebola
745,3,5,quarantine people
745,3,8,direct contact with contaminated body fluids from a sick person
745,4,1,ebola
745,4,5,monitor  health for 21 days
745,4,8,have sexual or other contact with the bodily fluids of a sick person
746,1,1,ebola
746,1,2,fever
746,1,2,fever and/or severe headache
746,1,2,weakness
746,1,2,muscle pain
746,1,2,vomiting
746,1,2,diarrhea
746,1,2,abdominal pain
746,1,2,or unexplained hemorrhage
746,2,1,ebola
746,2,5,develop national preparedness capacities
747,1,1,malaria
747,1,2,fever
747,1,2,malaise
747,1,2,myalgia
747,1,2,arthralgia
747,1,2,headache
748,1,1,malaria
748,1,2,illness
748,1,8,plasmodium falciparum
748,2,1,typhus
748,2,2,headaches
748,2,2,chills
748,2,2,prostration
748,2,2,high fever
748,2,2,coughing and severe muscular pain
748,3,1,typhus
748,3,2,headaches
748,3,2,chills
748,3,2,prostration
748,3,2,high fever
748,3,2,coughing
748,3,2,severe muscular pain
748,3,2,macular eruption
748,3,8,poor hygienic conditions
749,1,1,typhus
749,1,8,bacteria
750,1,1,scrub typhus
750,1,2,fever
750,1,2,chills
750,1,2,headache
750,1,2,and generalized swelling of lymph nodes
750,1,8,mites
751,1,1,ebola
751,1,8,ebola virus
751,2,1,epidemic typhus
751,2,2,high fever
751,2,2,intractable headache
751,2,2,and rash
751,2,2,prostration
751,2,2,vascular collapse
751,2,8,body louse
751,3,1,rickettsiae
751,3,2,bad cold
751,3,2,chills
751,3,2,headache
751,3,2,and muscle pains
751,3,2,as well as a body rash
751,3,8,ticks
751,4,1,mite-borne typhus
751,4,5,prompt removal of attached ticks
752,1,1,hepatitis b
752,1,2,yellowing of the skin and eyes (jaundice
752,1,2,dark urine
752,1,2,extreme fatigue
752,1,2,nausea
752,1,2,vomiting and abdominal pain
752,1,2,acute illness
752,2,1,hepatitis b
752,2,8,sexual transmission
753,1,1,hepatitis b
753,1,2,fatigue
753,1,2,loss of appetite
753,1,2,joint pain
753,1,2,abdominal pain
753,1,2,nausea
753,1,2,vomiting
753,1,2,fever
753,1,2,and dark urine
754,1,1,hepatitis b
754,1,8,hepatitis b virus
755,1,1,hepatitis b
755,1,8,unprotected sex
756,1,1,hepatitis b
756,1,2,fever
756,1,2,tiredness
756,1,2,loss of appetite
756,1,2,nausea
756,1,2,vomiting
756,1,2,stomach pain
756,1,2,dark urine
756,1,2,joint pain
756,1,2,and yellowing of the skin and eyes (jaundice
756,1,8,blood
756,2,1,hepatitis b
756,2,8,direct contact with blood or other body fluids
756,3,1,ebola
756,3,2,flu-like
756,3,2,bleeding
756,3,8,ebola virus
756,4,1,ebola
756,4,8,ebola virus
756,5,1,rickettsiae
756,5,2,fever
756,5,2,chills
756,5,2,headache
756,5,2,and muscle pains
756,5,2,body rash
756,5,2,low prostration
756,5,8,ticks
756,6,1,rickettsiae
756,6,2,fever
756,6,2,chills
756,6,2,headache
756,6,2,and muscle pains
756,6,2,body rash
756,6,2,low prostration
756,6,5,check your skin carefully for ticks after walking in a danger area such as a tropical forest
756,6,8,ticks
756,7,1,rickettsiae
756,7,2,fever
756,7,2,chills
756,7,2,headache
756,7,2,and muscle pains
756,7,2,body rash
756,7,2,low prostration
756,7,2,high fever to 104 ?f
756,7,2,cough is present during the first week of fever and pneumonia may develop
756,7,8,ticks
757,1,1,scrub typhus
757,1,2,fever
757,1,8,mites
757,2,1,orientia tsutsugamushi
757,2,2,fever
757,2,8,ovaries of trombiculid mites
758,1,1,typhus
758,1,2,fever
758,1,4,chloramphenicol
758,1,5,prompt removal of attached ticks
758,2,1,typhus
758,2,2,rash
758,2,2,bleeding into the skin (petechiae
758,2,8,rickettsial infection
759,1,1,cholera
759,1,8,vibrio cholerae . crowded housing conditions exist and water and sanitation facilities are suboptimal
759,2,1,cholera
759,2,4,oral rehydration salts
759,2,5,providing clean drinking water
759,2,8,lack of clean water and sanitation i
759,3,1,cholera
759,3,4,oral rehydration salts
759,3,5,clean drinking water
759,3,8,lack of clean water and sanitation
759,4,1,ebola
760,1,1,cholera
760,1,2,violent diarrhoea
760,1,8,bacterium
760,2,1,cholera
760,2,2,acute diarrhoeal
760,2,8,bacterium
761,1,1,cholera
761,1,5,providing clean water and proper sanitation
762,1,1,cholera
762,1,2,watery diarrhea
762,1,2,vomiting
762,1,4,oral rehydration therapy
762,1,8,vibrio cholerae
763,1,1,cholera
763,1,5,improved water and sanitation systems
764,1,1,cholera
764,1,2,diarrhea
