URLNO,PNO,RFN,VALUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,1,ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,1,Malaria malaria anemia cerebral malaria multi-organ failure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,2,"fever, shivering, pain in the joints, headache and repeated vomiting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,4,no treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1,7,firstly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,1,Malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,2,"fever, fatigue, vomiting and headaches yellow skin, seizures, coma or death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,3,microscopic examination of blood  antigen-based rapid diagnostic tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,7,intially,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1,8,parasitic protozoans Plasmodium P. falciparum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,1,Malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,2,"fever, chills, sweating, headache, weakness, and other symptoms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,4,Treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,5,Prevention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,6,2 to 3 weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,7,Initially,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1,8,"Plasmodia protozoa Plasmodium falciparum, P vivax, P malariae, and P ovale",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,1,Malaria Falciparum and Vivax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,2,"high fever, headache,chills and shivers, nausea and vomiting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,6,9 to 14 days one to two or several months,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,7,initially,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,8,parasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,1,Malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,2,"flu-like illness, including shaking chills, headache, muscle aches, and tiredness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,7,first ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1,8,Plasmodium infected mosquitoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,1,Malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,3,rapid diagnostic test (RDT) or by microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,4,Treatment depends on the type of malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,5,Cover doors and windows with wire mesh/screens mosquito nets mosquito breeding places insect repellants ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2,8,"falciparum, vivax or other forms",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,5,"no vaccine ,low population density, low anopheles mosquito population density",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,7,shortly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,8,mosquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,1,Malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,2,"severe headache followed by drowsiness, confusion, and ultimately coma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1,8,parasite proteins P. falciparum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,2,"chills, fever and sweating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,6,three months one to four week year 48-72 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,7,Each time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,8,plasmodium parasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,1,malaria ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,2,"flu-like and include a high temperature (fever), headache, sweats, chills and vomiting muscle pains diarrhoea generally feeling unwell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,6,seven days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,8,Plasmodium falciparum parasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,1,Cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,5,safe drinking water and noncontaminated foods; some protection can be obtained from oral vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1,7,cholera commonly occurs or has had a recent outbreak.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,1,Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,8,Salmonella Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1,8,typhoid bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,1,Tuberculosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,8,bacteria ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1,8,"This can happen when someone with the untreated, active form of tuberculosis coughs, speaks, sneezes, spits, laughs or sings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,8,inadequate sanitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,2,"Fever is the hallmark of the disease, with relative bradycardia, dry cough, constipation and splenomegaly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1,2,"Rash (rose spots) headache, and diarrhoea may occur.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,4,There is as yet no known effective medication or vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,8,Ebola Virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,7,On 13 November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,7,On 13 November,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,7,decade prior to 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,8,parainfluenza (HPIV-3) vectors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,8,virus-like particle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,4,This may be done by checking these types of animals for infection and killing and properly disposing of the bodies if the disease is discovered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,4,Properly cooking meat and wearing protective clothing when handling meat may also be helpful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,5,Prevention includes decreasing the spread of the disease from infected monkeys and pigs to humans.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1,5, wearing protective clothing and washing hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,4,a vaccine using an adenoviral (ADV) vector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,7,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2,8,the virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,2,peak of the illness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,6,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,7,10 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,2,"fever, vomiting, diarrhea, bleeding, fatigue and muscle aches",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,3,run repeat blood tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,7,for several days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,4,rapid recovery and shorter lengths of inpatient stay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1,4,Antibiotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,1,Cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,4,Antibiotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,4,hydration treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2,6,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3,1,cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3,2,adequately rehydrated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,3,4,Antibiotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,1,cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,2,mild diarrhea or no symptoms at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,3,infected with Vibrio cholerae O1 may have illness requiring treatment at a health center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,7,even severely ill patients can be saved with in days. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,2,severity of diarrhea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,4,zinc supplementation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1,7,within 24 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,5,promptly diagnosed and treated do very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,8,previous infections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,2,fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,7,three weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,2,"diabetes mellititus, alcoholism, chronic renal disorders, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,4,prompt and correct treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,5,proper sanitation and pest control.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,7,in the past few years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3,4,adequate and prompt treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,3,8,"poor, unsanitary, and crowded conditions",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,3,sensitivity is one or two logs (pfu/ml),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,3,non-automated RT-PCR tests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1,6,past 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,5,"triage at transit centres, clearance for ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,5,non-Ebola-related surgical care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,6,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1,7,after weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,4,aggressive treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2,6,Current outbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,6,Couple weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,6,2 weeks from ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1,6,within a couple ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,2,of weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,5,much better healthcare infrastructure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2,5,medical facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,1,cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,2,fever and vomiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,2,cause confusion among patients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,1,cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,4,oral rehydration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1,4,intravenous administration of fluids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,2,"disorders, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,4,prompt and correct treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,2,infections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,4,promptly diagnosed and treated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,4,drugs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,7,1 year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,4,malaria vaccine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,8,malaria parasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3,4,prescription drugs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,3,8,infected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4,7,too short a period of time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,4,8,malaria parasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,2,"fever, chills, sweating",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,4,proper treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1,7, within two weeks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,2,hemorrhagic fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,4,no specific therapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,4,appropriate treatment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1,5,Early diagnosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,4,Antibiotic therapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,4,"azithromycin, doxycycline, tetracycline, or ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,4,chloramphenicol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2,8,bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,5,treat domestic animals to rid them of fleas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,8,fecal droppings from rodents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,4,Antibiotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,4,antibiotic therapy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,6,48-72 hours after,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1,7,second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,1,typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,4,Chloramphenicol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,4,macrolides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,4,tetracycline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,4,Intravenous (IV) antibiotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,2,severity of your symptoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,4,if symptoms are mild then you will be treated at home.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,5,anti-malarial medication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,4,one type of medication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,4,anti-malarial medicines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,7,over the past few decades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2,8,Plasmodium falciparum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3,1,malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3,4,anti-malarial medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3,7,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,3,7,for several weeks afterwards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,1,  malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,5,"  mosquito avoidance measures, chemoprophylaxis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,8,  P. falciparum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2,5,"  antimalarial drug, prophylaxis, insect repellent, long sleeves, long pants, sleeping in a mosquito-free setting, using an insecticide-treated bed net",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,1,  malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,5,"  Bite prevention, Antimalarial medication - Chemoprophylaxis, Prompt Diagnosis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2,1,  malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2,5,"  use an effective insect repellent, Diethyltoluamide (DEET)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2,7,  evenings and nights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2,8,  mosquitoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,1,  malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,1,5,"  Awareness of risk, Bite avoidance, Chemoprophylaxis, Diagnosis made promptly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2,1,  Malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,3,1,  malaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,3,7,  a year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,1,"  typhus, endemic typhus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,5,"  avoid contact with the vectors that spread typhus (mainly fleas and lice) or fecal droppings from rodents, treat domestic animals to rid them of fleas are good preventive measures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1,8,"  fleas, lice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2,5,"  good sanitation, reducing populations of rats, mice, Insect repellents, Bathing, insecticides",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2,8,"  rats, mice, fleas, lice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,4,  antibiotics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,5,"  Boiling clothing, avoiding any physical contact with infested clothing for five days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,6,  five days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,7,"  for five days, less than five days ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,3,8,  lice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,1,  typhus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,5,"  inoculation with the typhus vaccine, avoid contact with lice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,7,  before,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,1,8,  lice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1,1,  typhoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,1,5,"  safe drinking water, improved sanitation, adequate medical care, vaccinating high-risk populations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1,1,  Typhoid fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,1,8,  Salmonella typhi bacteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,1,  Typhoid fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,5,"  fever, headache, abdominal pain, constipation, diarrhea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,3,1,  cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,3,5,"  providing clean water, proper sanitation, Health education, good food hygiene",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,4,1,  cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,4,5,"  basic hygienic behaviours, systematic hand-washing with soap after defecation and before handling food or eating, safe preparation and conservation of food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,1,  cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,5,"  Wash hands with soap and water frequently, ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,6,  15 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,7,  for at least 15 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1,1,  Cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,1,8,  Vibrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2,1,  Cholera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2,8,  Vibrio cholerae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3,1,  Smallpox (variola),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,3,8,  poxvirus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,1,1,Viral hemorrhagic fevers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,1,2,"vascular system,hemorrhage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,1,8,hemorrhagic fever viruses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2,1,Ebola hemorrhagic fever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2,2,"fever, fatigue, dizziness, muscle aches, loss of strength, and exhaustion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2,6,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2,7,first,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2,8,virus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,1,1,Ebola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
